,name,url,bio
0,michelleobama,https://www.instagram.com/p/CUp-fglAdd_/,"Michelle ObamaGirl from the South Side and former First Lady. Wife, mother, dog lover. Always hugger-in-chief. #IAmBecoming#IAmBecomingbecomingmichelleobama.comFollowed by medium, coffeemeetsbagel, lettyyye +32 moreFollowed by medium, coffeemeetsbagel, lettyyye +32 moremediumcoffeemeetsbagellettyyye"
1,michelleobama,https://www.instagram.com/p/CUkomctLegG/,"Michelle ObamaGirl from the South Side and former First Lady. Wife, mother, dog lover. Always hugger-in-chief. #IAmBecoming#IAmBecomingbecomingmichelleobama.comFollowed by medium, coffeemeetsbagel, lettyyye +32 moreFollowed by medium, coffeemeetsbagel, lettyyye +32 moremediumcoffeemeetsbagellettyyye"
2,michelleobama,https://www.instagram.com/p/CUfcmLggShc/,"Michelle ObamaGirl from the South Side and former First Lady. Wife, mother, dog lover. Always hugger-in-chief. #IAmBecoming#IAmBecomingbecomingmichelleobama.comFollowed by medium, coffeemeetsbagel, lettyyye +32 moreFollowed by medium, coffeemeetsbagel, lettyyye +32 moremediumcoffeemeetsbagellettyyye"
3,michelleobama,https://www.instagram.com/p/CUYic1WrPB3/,"Michelle ObamaGirl from the South Side and former First Lady. Wife, mother, dog lover. Always hugger-in-chief. #IAmBecoming#IAmBecomingbecomingmichelleobama.comFollowed by medium, coffeemeetsbagel, lettyyye +32 moreFollowed by medium, coffeemeetsbagel, lettyyye +32 moremediumcoffeemeetsbagellettyyye"
4,michelleobama,https://www.instagram.com/p/CUYKsENr0gO/,"Michelle ObamaGirl from the South Side and former First Lady. Wife, mother, dog lover. Always hugger-in-chief. #IAmBecoming#IAmBecomingbecomingmichelleobama.comFollowed by medium, coffeemeetsbagel, lettyyye +32 moreFollowed by medium, coffeemeetsbagel, lettyyye +32 moremediumcoffeemeetsbagellettyyye"
5,michelleobama,https://www.instagram.com/p/CUNYEIxg6ib/,"Michelle ObamaGirl from the South Side and former First Lady. Wife, mother, dog lover. Always hugger-in-chief. #IAmBecoming#IAmBecomingbecomingmichelleobama.comFollowed by medium, coffeemeetsbagel, lettyyye +32 moreFollowed by medium, coffeemeetsbagel, lettyyye +32 moremediumcoffeemeetsbagellettyyye"
6,michelleobama,https://www.instagram.com/p/CTr0ywsrGRI/,"Michelle ObamaGirl from the South Side and former First Lady. Wife, mother, dog lover. Always hugger-in-chief. #IAmBecoming#IAmBecomingbecomingmichelleobama.comFollowed by medium, coffeemeetsbagel, lettyyye +32 moreFollowed by medium, coffeemeetsbagel, lettyyye +32 moremediumcoffeemeetsbagellettyyye"
7,michelleobama,https://www.instagram.com/p/CTAQ9HlrkCd/,"Michelle ObamaGirl from the South Side and former First Lady. Wife, mother, dog lover. Always hugger-in-chief. #IAmBecoming#IAmBecomingbecomingmichelleobama.comFollowed by medium, coffeemeetsbagel, lettyyye +32 moreFollowed by medium, coffeemeetsbagel, lettyyye +32 moremediumcoffeemeetsbagellettyyye"
8,michelleobama,https://www.instagram.com/p/CSMkT8iAjCO/,"Michelle ObamaGirl from the South Side and former First Lady. Wife, mother, dog lover. Always hugger-in-chief. #IAmBecoming#IAmBecomingbecomingmichelleobama.comFollowed by medium, coffeemeetsbagel, lettyyye +32 moreFollowed by medium, coffeemeetsbagel, lettyyye +32 moremediumcoffeemeetsbagellettyyye"
9,michelleobama,https://www.instagram.com/p/CSKdnHGrKBy/,"Michelle ObamaGirl from the South Side and former First Lady. Wife, mother, dog lover. Always hugger-in-chief. #IAmBecoming#IAmBecomingbecomingmichelleobama.comFollowed by medium, coffeemeetsbagel, lettyyye +32 moreFollowed by medium, coffeemeetsbagel, lettyyye +32 moremediumcoffeemeetsbagellettyyye"
10,michelleobama,https://www.instagram.com/p/CSJ35AgL6th/,"Michelle ObamaGirl from the South Side and former First Lady. Wife, mother, dog lover. Always hugger-in-chief. #IAmBecoming#IAmBecomingbecomingmichelleobama.comFollowed by medium, coffeemeetsbagel, lettyyye +32 moreFollowed by medium, coffeemeetsbagel, lettyyye +32 moremediumcoffeemeetsbagellettyyye"
11,michelleobama,https://www.instagram.com/p/CR6wAHLLwGj/,"Michelle ObamaGirl from the South Side and former First Lady. Wife, mother, dog lover. Always hugger-in-chief. #IAmBecoming#IAmBecomingbecomingmichelleobama.comFollowed by medium, coffeemeetsbagel, lettyyye +32 moreFollowed by medium, coffeemeetsbagel, lettyyye +32 moremediumcoffeemeetsbagellettyyye"
